id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
39JofJHEtg8I4fSyo7Imft,B.O.T.A. (Baddest Of Them All) - Edit,"['Eliza Rose', 'Interplanetary Criminal']",75,2022-08-12,0.733,0.921,0,-7.077,1,0.161,0.662,0.122,0.729,136.996,226627,4
3LtpKP5abr2qqjunvjlX5i,Doja,['Central Cee'],80,2022-07-21,0.911,0.573,6,-7.43,1,0.38,0.0,0.403,0.972,140.04,97393,4
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,['Taylor Swift'],84,2022-10-21,0.633,0.648,4,-6.645,1,0.121,2.62e-06,0.161,0.49,96.888,200690,4
1bgKMxPQU7JIZEhNsM1vFs,Words (feat. Zara Larsson),"['Alesso', 'Zara Larsson']",77,2022-04-22,0.739,0.586,10,-5.079,0,0.0245,0.000252,0.308,0.444,124.026,142677,4
2DEenDSEsw0JC2vB7Sdz0H,Adrenaline,"['Kris Kross Amsterdam', 'Ronnie Flex', 'Zoë Tauran']",41,2022-09-15,0.741,0.727,7,-4.835,0,0.0231,0.0,0.121,0.716,150.061,148721,4
2RHbwWdj7mVUhJRxlTG6iq,Uit Mijn Hoofd,['Pauline'],39,2022-07-22,0.623,0.655,9,-5.401,0,0.162,0.0,0.08,0.532,127.968,168984,4
2GokgKgBBYgKsMbkyndpvu,Disco Belgica,"['Joost', 'Apson', 'Acid']",52,2022-09-30,0.815,0.912,5,-6.728,0,0.0263,0.000133,0.129,0.894,153.989,153428,4
2cOUlop2ZakjOKe4WinesN,Slow Hands,['Niall Horan'],75,2017-10-20,0.735,0.425,0,-6.648,1,0.011,0.0,0.055,0.848,85.896,188174,4
2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),"['Labrinth', 'Emeli Sandé']",65,2012-04-02,0.561,0.522,2,-5.857,1,0.227,0.0,0.104,0.238,83.962,271813,4
0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,['Petit Biscuit'],66,2015,0.783,0.467,6,-9.474,1,0.729,0.809,0.109,0.236,90.838,237793,4
3H3r2nKWa3Yk5gt8xgmsEt,This City,['Sam Fischer'],67,2019-12-11,0.605,0.377,11,-6.213,1,0.733,0.0,0.0808,0.519,73.877,194853,4
2Ms33RTRCT6gArrpcrPxmo,Feel,['Robbie Williams'],73,2002,0.599,0.732,5,-6.843,1,0.0145,0.000467,0.143,0.295,97.997,263867,4
2kx5sQgmjYug0GiDh1a4sU,"Living Life, In The Night","['Cheriimoya', 'Sierra Kidd']",71,2018-10-13,0.624,0.499,0,-9.962,0,0.82,0.0,0.12,0.298,143.249,122517,4
0sTlGEld0h8kIPZaKDYUf4,Notion,['The Rare Occasions'],81,2021-12-02,0.309,0.883,9,-3.825,1,0.0673,0.00111,0.0849,0.312,159.488,195121,4
63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,"['Madcon', 'Ray Dalton']",72,2015-04-10,0.811,0.699,7,-5.211,1,0.0726,1.38e-06,0.148,0.733,122.987,214789,4
0JiVRyTJcJnmlwCZ854K4p,Alone,['Alan Walker'],60,2016-12-02,0.676,0.929,10,-3.194,1,0.186,0.000405,0.121,0.157,97.019,161200,4
5qtwzv99vOr5UTwnTixn7j,Know Your Enemy,['Green Day'],65,2009-05-15,0.56,0.958,11,-3.245,1,0.0016,4.96e-05,0.0643,0.961,129.984,190987,4
6hWxL0tpZm0QOLNSpT6Qra,Guilty Conscience,"['Eminem', 'Dr. Dre']",0,1999-01-01,0.752,0.782,4,-5.147,0,0.0483,0.0,0.34,0.487,90.854,199333,4
5UEnHoDYpsxlfzWLZIc7LD,River (feat. Ed Sheeran),"['Eminem', 'Ed Sheeran']",0,2017-12-15,0.757,0.748,8,-5.794,0,0.17,0.0,0.0759,0.693,90.052,221013,4
2xmrfQpmS2iJExTlklLoAL,I Miss You (feat. Julia Michaels),"['Clean Bandit', 'Julia Michaels']",0,2017-10-26,0.638,0.658,3,-6.318,1,0.245,3.77e-06,0.0919,0.33,105.076,205748,4
1y4jsQt7MjnZhiD1L6qFBC,Cradles,['Sub Urban'],18,2019-01-04,0.534,0.589,1,-1.865,1,0.256,6.02e-05,0.176,0.632,78.616,209829,4
4odiyU3myG29Ld0wurMfE8,She Doesn't Mind,['Sean Paul'],71,2012-01-24,0.718,0.776,7,-5.208,0,0.000624,5.3e-06,0.207,0.622,120.015,227787,4
1D3ODoXHBLpdxolZRHWV1j,By Your Side,"['Jonas Blue', 'RAYE']",0,2016-10-28,0.696,0.743,6,-3.838,1,0.0778,0.0,0.0581,0.644,122.978,201254,4
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),"['A$AP Rocky', 'Skepta']",83,2018-05-25,0.854,0.569,5,-8.151,0,0.0609,0.0816,0.1,0.294,80.015,205040,4
0JpEMzTHbt2zBIXrntrXzG,Young Right Now,"['Robin Schulz', 'Dennis Lloyd']",62,2021-11-12,0.539,0.708,5,-6.189,1,0.0129,0.0,0.14,0.381,123.039,186141,4
1yOdsmdrHsFdJrRZlVnnmd,Hold On,"['Netsky', 'Becky Hill']",32,2020-10-30,0.467,0.684,10,-5.88,0,0.0104,0.000108,0.0987,0.144,85.973,223256,4
4UODKxJsed18nmaqfw6LAC,Duizend Sterren,"['Regi', 'Pauline']",17,2021-09-23,0.6,0.947,3,-4.014,0,0.0692,5.33e-06,0.0874,0.693,126.021,157857,4
7jley98gCQFueQ5MCaFWIb,All Rise,['Blue'],62,2001-11-26,0.721,0.737,5,-2.734,0,0.121,0.0,0.165,0.931,97.996,223547,4
6BePGk3eCan4FqaW2X8Qy3,10:35,"['Tiësto', 'Tate McRae']",75,2022-11-03,0.696,0.793,8,-5.733,1,0.0683,3.78e-06,0.18,0.698,120.003,172253,4
5ZEQjTroORCu6uWvZrdeNc,My Life Is Going On - Música Original De La Serie De TV La Casa De Papel / Money Heist,['Cecilia Krull'],59,2017-06-10,0.427,0.647,6,-8.944,0,0.102,2.13e-06,0.133,0.298,99.753,214200,4
3gicyfiEVMGONgzygpWjNT,Grip,"['Seeb', 'Bastille']",47,2018-12-06,0.598,0.904,4,-2.293,1,0.331,0.0,0.264,0.503,138.091,198075,4
1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,['The Weeknd'],69,2022-01-06,0.735,0.795,11,-6.523,0,0.0296,3.18e-05,0.0678,0.905,122.0,188918,4
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"['Sam Smith', 'Kim Petras']",78,2022-09-22,0.719,0.454,2,-7.384,1,0.0138,4.83e-06,0.318,0.224,131.007,156943,4
0jJNpY616X5KgEWRLuxLFi,Mad Love,['Mabel'],46,2022-11-16,0.622,0.802,0,-2.992,0,0.675,0.0,0.124,0.602,197.588,169813,4
6Au9UDzjeGFen7qMEDKju7,Shut Off The Lights,['Bastille'],46,2022-01-14,0.624,0.908,10,-3.215,1,0.408,0.0,0.139,0.659,105.048,187364,4
0oWraSo5ASJ0h1BEagTyEw,Hold My Hand,['Lady Gaga'],68,2022-05-03,0.519,0.617,7,-4.287,1,0.0387,0.0,0.401,0.222,147.708,225300,3
6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),"['Ed Sheeran', 'Taylor Swift']",64,2022-02-11,0.528,0.309,0,-7.398,1,0.924,2.1e-06,0.282,0.307,133.83,185422,4
7GRExMvdpTtxYS9uUINTi5,Automatisch,['FLEMMING'],38,2022-11-04,0.804,0.634,11,-5.636,0,0.032,1.56e-06,0.192,0.852,122.096,165768,4
2KukL7UlQ8TdvpaA7bY3ZJ,BREAK MY SOUL,['Beyoncé'],63,2022-06-21,0.687,0.887,1,-5.04,0,0.0575,2.21e-06,0.27,0.853,114.941,278282,4
135Lf4Q0CzlMNfOxbEUsLH,Ghost Town,['Benson Boone'],69,2021-10-15,0.391,0.335,0,-10.064,1,0.389,0.0,0.102,0.116,174.185,193733,3
1BSMpVGWs3v5BZKnAQziAc,Light Switch,['Charlie Puth'],23,2022-01-20,0.69,0.626,6,-5.693,1,0.105,0.000335,0.0881,0.912,184.009,185681,4
3hzxm5yFiOKeZ5f24Q9hsq,In M'n Bloed,['Snelle'],47,2021-12-09,0.647,0.474,6,-11.303,1,0.423,4.07e-05,0.14,0.702,105.208,162857,4
1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,['Bruno Mars'],74,2010-05-11,0.498,0.59,1,-4.721,0,0.511,0.0,0.107,0.0784,145.867,217867,4
2UREu1Y8CO4jXkbvqAtP7g,Monster,['Skillet'],78,2009-08-21,0.64,0.957,8,-2.336,1,0.0431,0.0,0.0789,0.692,134.992,178013,4
104buTcnP2AsxqB7U1FIZ4,Heavy (feat. Kiiara),"['Linkin Park', 'Kiiara']",66,2017-05-19,0.59,0.671,9,-6.098,1,0.0484,0.0,0.0604,0.438,149.982,169801,4
3pBpX15YF0hdlRz2ddfSh2,Turn On The Lights again.. (feat. Future),"['Fred again..', 'Swedish House Mafia', 'Future']",1,2022-01-18,0.683,0.887,6,-4.944,0,0.0125,0.446,0.318,0.551,132.007,267947,4
5vlzH0ps6WDyb158oFTAb3,Lionheart (Fearless),"['Joel Corry', 'Tom Grennan']",68,2022-10-21,0.639,0.968,8,-2.482,1,0.0218,0.00166,0.335,0.382,126.0,186690,4
33LTCp3HM36k7KuB7M3IHd,Heirate mich,['Rammstein'],57,1995-09-24,0.651,0.867,6,-7.88,0,0.000857,0.000297,0.202,0.479,94.783,284648,4
6G3NoUqDpqD3Rgfel2pD6s,Cocaine,['J.J. Cale'],55,1976-09,0.789,0.411,6,-14.73,1,0.409,0.583,0.144,0.39,104.352,169133,4
31iW5Yzn4Z39NvSD5csT2s,Come Alive,['Netsky'],0,2012-06-25,0.455,0.863,9,-3.259,0,0.000524,0.274,0.171,0.344,172.995,250061,4
3K00Ib1shkOEiAXU5pec6e,Back To You,"['Lost Frequencies', 'Elley Duhé', 'X Ambassadors']",69,2022-12-09,0.67,0.54,0,-7.643,1,0.202,0.0,0.13,0.401,115.964,157252,4
4Wu62DoQg1ECGlDKDfo30R,Hero,"['Martin Garrix', 'JVKE']",61,2022-12-08,0.534,0.696,9,-5.211,0,0.316,0.0,0.248,0.251,168.149,160714,4
2WcEQUVZAV7RxNBrHmcFKn,Zilver,['Pommelien Thijs'],36,2022-12-01,0.646,0.727,7,-6.717,0,0.0257,2.41e-06,0.131,0.468,136.016,174027,4
1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,['Beyoncé'],77,2022-07-29,0.78,0.689,7,-5.668,1,0.0368,9.69e-06,0.0698,0.642,115.042,225389,4
66FnI8wobywcs8F7yVtiNf,Land of the Living - Radio Mix,['Milk Inc.'],40,2000,0.787,0.8,9,-6.03,0,0.185,0.000188,0.138,0.495,139.909,200547,4
13Uvqll8OQDjw3wDweIK9y,The Day That Never Comes,['Metallica'],63,2008-01-01,0.334,0.982,4,-2.293,0,9.11e-05,0.149,0.106,0.501,126.883,476267,4
77gY3WsOnEsq9JOWgBmdLj,Whiskey In The Jar,['Metallica'],0,1998-11-24,0.511,0.972,10,-3.751,1,5.36e-06,0.00101,0.19,0.532,132.97,304893,4
1FPSkRkDlthbAceSIIWc4C,Welcome Home (Sanitarium) - Remastered,['Metallica'],58,1986-03-03,0.306,0.766,0,-9.693,1,0.000324,0.101,0.102,0.42,96.668,387147,4
22GbAGb80ZZNgm2yrBMnpR,Wherever I May Roam,['Metallica'],66,1991-08-12,0.55,0.824,9,-7.848,0,0.000362,0.00115,0.0865,0.332,131.387,403867,4
34dx8DACTJsc3rsJdaEIQw,Papaoutai,['Stromae'],72,2013-01-01,0.732,0.809,10,-7.264,0,0.0266,0.0,0.0642,0.253,116.015,232147,4
2cJDsHTLgDQvf5G73RCNX5,With Arms Wide Open,['Creed'],50,2020-06-19,0.415,0.533,0,-8.445,1,0.0037,0.000732,0.176,0.126,138.929,278440,4
0cOBMETjhxublnnwhbnzJO,Reality (feat. Janieck Devy) - Radio Edit,"['Lost Frequencies', 'Janieck Devy']",65,2016-10-21,0.714,0.697,1,-7.887,0,0.0197,2e-06,0.0697,0.602,122.145,159480,4
4fWyBvLIPO68D2Ff87t1em,Stiekem,"['Maan', 'Goldband']",61,2022-11-04,0.748,0.579,1,-8.046,0,0.0156,1.37e-05,0.192,0.625,127.974,203438,4
5UqCQaDshqbIk3pkhy4Pjg,Levels - Radio Edit,['Avicii'],79,2011-10-28,0.584,0.889,1,-5.941,0,0.0462,0.828,0.309,0.464,126.04,199907,4
7sn9yeYbto2CZVunHV0mAr,Gyal You a Party Animal - Sped Up,['Charly Black'],56,2022-12-16,0.808,0.905,2,-4.299,0,0.0197,0.0,0.293,0.947,134.861,160660,4
5YaLFRpqpUzgLLDcukNn0H,Lithium,['Evanescence'],63,2006-01-01,0.483,0.631,10,-3.826,0,0.214,0.0,0.0974,0.212,117.988,224107,4
6PkOmPMlH5nPFeoCPU0lo2,Nemo,['Nightwish'],0,2005-01-01,0.498,0.745,3,-6.537,1,0.000167,0.000136,0.0681,0.346,125.014,273627,4
3UygY7qW2cvG9Llkay6i1i,Going Under,['Evanescence'],75,2003-03-04,0.37,0.858,11,-4.885,0,0.00815,2.12e-05,0.229,0.464,175.077,214947,4
3EFlpUDoU6nt1fmYkMBNKy,Run,['Milk Inc.'],28,2006-09-01,0.562,0.827,1,-6.27,1,0.00139,0.00926,0.108,0.428,139.0,232173,4
52qTK7CEx1Vso4Evkx6ZCM,In The Dark,"['Purple Disco Machine', 'Sophie and the Giants']",56,2022-01-28,0.691,0.763,6,-5.628,0,0.0405,3.67e-05,0.0783,0.771,115.936,185844,4
1jLsirPDkUS2g4gnkYua58,Ignite,"['Alan Walker', 'Julie Bergan', 'K-391', 'SEUNGRI']",69,2018-05-11,0.681,0.864,8,-4.3,0,0.0208,3.98e-06,0.192,0.479,90.008,210288,4
4J4zx8xGJpuGndrVc06KaT,Diamond Heart,"['Alan Walker', 'Sophia Somajo']",57,2018-09-28,0.499,0.638,0,-6.145,1,0.129,0.0,0.631,0.253,89.98,239835,4
1ME3PNQYZbMGN73NN2Vhlh,In Your Eyes (feat. Alida),"['Robin Schulz', 'Alida']",60,2021-02-26,0.57,0.672,8,-5.888,0,0.172,1.04e-06,0.0768,0.461,120.018,208222,4
3P3i2ratUjex3HJEF8aAVi,Hurricane,"['Ofenbach', 'Ella Henderson']",64,2022-09-02,0.56,0.851,2,-2.851,0,0.225,2.9e-06,0.177,0.461,125.947,147140,4
4OROzZUy6gOWN4UGQVaZMF,The Trooper - 2015 Remaster,['Iron Maiden'],72,1983,0.285,0.908,4,-4.601,0,0.0318,0.00909,0.311,0.669,159.756,252733,4
4e9eGQYsOiBcftrWXwsVco,Aerials,['System Of A Down'],79,2001-09-04,0.364,0.922,0,-4.217,0,0.000915,0.0346,0.0697,0.227,79.342,235053,4
5aNH8inF5BsbThDeOLs7zs,Feuer frei!,['Rammstein'],70,2001-04-02,0.491,0.966,3,-3.974,1,9.12e-05,0.346,0.153,0.223,95.141,188600,4
50LmbBKCBeDRKYvpR7ApjG,Rosenrot,['Rammstein'],62,2005-10-27,0.591,0.629,8,-5.584,1,0.00144,0.431,0.0705,0.183,114.072,234707,4
5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),"['Alesso', 'Katy Perry']",68,2021-12-29,0.685,0.886,0,-4.179,1,0.028,0.0,0.481,0.615,125.034,161267,4
140cSu65JC8smYw53nPP0q,Ice Queen,['Within Temptation'],48,2000-12-24,0.271,0.561,8,-7.911,0,0.0382,0.00314,0.109,0.145,92.62,322800,4
2bPGTMB5sFfFYQ2YvSmup0,Deutschland,['Rammstein'],76,2019-05-17,0.521,0.895,7,-5.242,1,5.54e-05,0.349,0.0985,0.237,120.117,322340,4
1PhLYngBKbeDtdmDzCg3Pb,Sad But True,['Metallica'],70,1991-08-12,0.633,0.846,7,-6.347,1,0.000819,0.00139,0.0762,0.448,89.23,323933,4
3d3k8g4GTVx9EFIFlOZOEX,Zeig dich,['Rammstein'],65,2019-05-17,0.545,0.942,0,-4.283,0,0.00108,0.0246,0.0585,0.365,165.066,255845,4
2RsAajgo0g7bMCHxwH3Sk0,Come As You Are,['Nirvana'],79,1991-09-26,0.5,0.824,4,-5.846,0,0.00016,0.00161,0.0916,0.539,120.125,218920,4
0xrkyEMkG4dVa5OMLQZOX8,Engel,['Rammstein'],63,1997-08-25,0.638,0.658,2,-5.775,1,0.00918,0.00229,0.295,0.328,96.071,264267,4
2vHzOWRKYPLu8umRPIFuOq,Stefania (Kalush Orchestra),"['KALUSH', 'Kalush Orchestra']",58,2022-03-18,0.832,0.817,2,-5.182,1,0.145,0.00169,0.115,0.324,104.985,179546,4
1MqzIgGsHP4cNjPboevsfq,Tourner Dans Le Vide,['Indila'],71,2014-01-01,0.593,0.698,6,-8.645,0,0.103,0.0,0.173,0.376,119.989,246093,4
7eIDpnS0pjkhMhEHYzgoT6,Things We Lost In The Fire,['Bastille'],38,2014-11-01,0.587,0.916,4,-4.919,0,0.0655,0.0,0.325,0.626,134.063,240747,4
1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,['Nico & Vinz'],77,2014,0.729,0.675,8,-6.003,1,0.175,1.58e-06,0.55,0.779,119.968,245867,4
1PCvKFPWnTXAe2oaReVUcr,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),"['Pitbull', 'Jennifer Lopez', 'Claudia Leitte']",73,2014-11-21,0.592,0.935,6,-4.317,0,0.00879,0.0154,0.132,0.567,125.013,222520,4
6jizk5lOUnfpaZXYMdfeC6,Trumpets,['Jason Derulo'],63,2013-09-10,0.627,0.703,0,-4.884,1,0.563,0.0,0.0962,0.64,81.897,217307,4
27L8sESb3KR79asDUBu8nW,Stacy's Mom,['Fountains Of Wayne'],73,2003-01-01,0.774,0.75,11,-4.927,0,0.00207,1.78e-05,0.0808,0.927,118.015,197987,4
213x4gsFDm04hSqIUkg88w,On Top Of The World,['Imagine Dragons'],77,2012-09-04,0.63,0.924,0,-5.589,1,0.0841,3.56e-06,0.084,0.763,100.045,192280,4
0KAiuUOrLTIkzkpfpn9jb9,Drive By,['Train'],81,2012-04-17,0.765,0.837,1,-3.113,0,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4
1DmW5Ep6ywYwxc2HMT5BG6,Tattoo,['Loreen'],82,2023-02-25,0.545,0.779,3,-6.235,0,0.243,1.66e-06,0.123,0.303,150.002,183375,4
4DHcnVTT87F0zZhRPYmZ3B,Flowers,['Miley Cyrus'],20,2023-03-10,0.706,0.691,0,-4.775,1,0.0584,6.99e-05,0.0232,0.632,118.048,200600,4
18lR4BzEs7e3qzc0KVkTpU,What I've Done,['Linkin Park'],80,2007-05-14,0.627,0.935,5,-4.882,1,0.0092,0.0,0.147,0.287,120.092,205227,4
1KxRzfQuO8k0dCua9JVRgM,Wat Wil Je Van Mij,"['Metejoor', 'Hannah Mae']",41,2022-11-16,0.736,0.595,6,-7.311,1,0.384,0.0,0.496,0.541,116.005,199433,4
4q05KbxYZ5JdkmrletgPjF,Whistle (feat. Calum Scott),"['Jax Jones', 'Calum Scott']",73,2023-02-10,0.689,0.897,10,-4.487,0,0.145,4.6e-06,0.0676,0.582,124.025,181957,4
2KReCz1L5XkGIBhDncQ5VZ,BABY SAID,['Måneskin'],75,2023-01-20,0.622,0.715,6,-4.04,0,0.000982,0.0,0.0796,0.607,131.012,164682,4
14LdhxElpZS0rKVV4nxtdA,Queen of Kings,['Alessandra'],69,2023-01-09,0.563,0.908,4,-4.25,0,0.0696,0.0,0.328,0.171,125.972,147980,4
0zKbDrEXKpnExhGQRe9dxt,Lay Low,['Tiësto'],76,2023-01-06,0.555,0.884,1,-4.424,0,0.0645,8.18e-05,0.349,0.42,121.906,153443,4
5w40ZYhbBMAlHYNDaVJIUu,Chemical,['Post Malone'],79,2023-04-14,0.49,0.88,2,-4.856,1,0.00154,0.0,0.103,0.392,169.949,184013,4
0jZnTwLYlxkkh7yHkOkQ6J,Metejoor (uit Liefde Voor Muziek) - Live,['Daan'],26,2023-04-18,0.572,0.798,11,-9.602,0,0.148,0.0,0.261,0.522,79.881,258508,4
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,['Foo Fighters'],76,1999-11-02,0.465,0.919,4,-4.025,1,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4
1HNE2PX70ztbEl6MLxrpNL,In Too Deep,['Sum 41'],74,2001-01-01,0.569,0.843,9,-5.875,1,0.000189,0.0,0.0607,0.76,116.045,207093,4
0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,['Skillet'],72,2016-08-05,0.603,0.886,5,-3.777,0,0.00045,0.0,0.26,0.395,126.025,229933,4
6QewNVIDKdSl8Y3ycuHIei,Even Flow,['Pearl Jam'],78,1991-08-27,0.394,0.944,10,-6.506,0,0.00178,4.54e-06,0.298,0.265,105.338,292581,4
1odExI7RdWc4BT515LTAwj,Daylight,['David Kushner'],87,2023-04-14,0.508,0.43,2,-9.475,0,0.83,0.000441,0.093,0.324,130.09,212954,4
5eTaQYBE1yrActixMAeLcZ,Miracle (with Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",79,2023-03-10,0.636,0.869,9,-5.289,1,0.0378,0.0446,0.0808,0.306,143.011,186496,4
2qrSh84GGTVamhRVRdiSkx,Lacht Nor Mij,['Slongs'],30,2015-05-29,0.738,0.832,7,-5.065,0,0.0271,0.00255,0.205,0.5,91.01,199507,4
2F2p7b5Xq20mRyEeWYaeUF,Substitution (feat. Julian Perretta),"['Purple Disco Machine', 'Kungs', 'Julian Perretta']",76,2023-03-30,0.69,0.89,0,-4.866,0,0.00903,1.61e-05,0.188,0.713,124.018,181478,4
0wokCRaKD0zPNhMRXAgVsr,Ordinary World,['Duran Duran'],72,1993-02-15,0.473,0.652,1,-10.171,0,0.0132,1.13e-05,0.14,0.401,140.117,340200,4
0zjB7ewBWnMgQDMQpFzt92,Year 3000,['Busted'],58,2002-01-01,0.592,0.842,11,-6.681,1,0.000219,0.0,0.0934,0.898,107.015,196200,4
6feN2nM3OulV0vQmcKv5QA,Wild Eyes - Radio Edit,"['Broiler', 'RAVVEL']",17,2015-01-31,0.625,0.728,11,-6.4,0,0.322,0.000494,0.101,0.147,125.903,204573,4
7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,['Pixies'],76,1988-03-21,0.519,0.441,4,-14.178,1,0.0204,0.000453,0.076,0.25,81.334,234973,4
4CbKVDZkYKdv69I4bCaKUq,Hero,['Skillet'],72,2009-08-21,0.533,0.967,1,-2.543,1,0.00791,0.0,0.336,0.782,142.018,186813,4
0SCOKZU2gpsrvLa4T1VStt,People (feat. Cian Ducrot),"['Libianca', 'Cian Ducrot']",56,2023-03-31,0.601,0.398,10,-8.755,0,0.584,0.0,0.107,0.707,197.88,184633,4
228BxWXUYQPJrJYHDLOHkj,Gasolina,['Daddy Yankee'],82,2004-07-13,0.852,0.797,0,-6.543,1,0.322,2.69e-06,0.0845,0.741,96.008,192600,4
4gbVRS8gloEluzf0GzDOFc,Maps,['Maroon 5'],84,2014-09-02,0.742,0.713,1,-5.522,0,0.0205,0.0,0.059,0.879,120.032,189960,4
1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,"['Avicii', 'Nicky Romero']",69,2012-12-26,0.509,0.79,6,-3.782,0,0.332,6.67e-05,0.316,0.638,127.946,208316,4
4eDYMhIin1pSLIG96f1aD0,Addicted To You,['Avicii'],73,2013-01-01,0.569,0.785,1,-4.057,0,0.0505,1.12e-06,0.086,0.303,128.031,148387,4
62zFEHfAYl5kdHYOivj4BC,International Love (feat. Chris Brown),"['Pitbull', 'Chris Brown']",78,2011-06-17,0.67,0.855,0,-3.035,0,0.0124,0.0,0.335,0.648,120.05,227280,4
3UHbGZAqgrlvODJzLW8oTC,Drop It - Remastered Radio Mix,['Scoop'],47,2022-03-04,0.77,0.838,5,-6.674,0,0.0394,0.8,0.0544,0.687,135.97,221766,4
4255amV4enzl28KAn16rUO,Are You With Me,['Lost Frequencies'],79,2016-10-21,0.763,0.608,5,-8.1,0,0.262,2.5e-05,0.12,0.394,121.02,138013,4
5GjnIpUlLGEIYk052ISOw9,This Is What It Feels Like,"['Armin van Buuren', 'Trevor Guthrie']",71,2013-05-03,0.551,0.833,8,-5.217,1,0.0391,2.77e-06,0.0632,0.145,129.885,204360,5
05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),"['Calvin Harris', 'Ellie Goulding']",72,2012-10-29,0.695,0.869,8,-5.066,1,0.41,0.0,0.237,0.58,124.989,234507,4
5YdnOm5990Kfq1Jodws98B,Call It Love,"['Felix Jaehn', 'Ray Dalton']",78,2022-09-16,0.616,0.841,5,-4.779,0,0.0559,0.00217,0.417,0.714,110.029,154561,4
1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,['Eric Prydz'],75,2004-09-10,0.597,0.837,10,-6.518,1,0.00427,0.00115,0.839,0.447,126.342,171360,4
1RF02Cf80mTaeNXG2P2boR,21 Reasons (feat. Ella Henderson),"['Nathan Dawe', 'Ella Henderson']",75,2022-04-29,0.621,0.785,6,-4.499,1,0.0165,5.92e-06,0.0512,0.779,123.96,155253,4
5Iv4HuT9pKPi5WuE2ii3vs,Fireworks (feat. Moss Kena & The Knocks),"['Purple Disco Machine', 'Moss Kena', 'The Knocks']",61,2021-10-15,0.752,0.781,1,-5.493,0,0.00687,2.73e-06,0.178,0.787,118.053,199476,4
7g7OshelYRRnOSEMmisJVI,Clap Your Hands,['Kungs'],61,2022-02-18,0.878,0.875,1,-4.923,1,0.0507,3.42e-05,0.356,0.84,124.006,189880,4
0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,"['Tiësto', 'KAROL G']",74,2021-08-12,0.77,0.787,11,-3.748,0,0.198,0.0,0.262,0.513,119.986,140500,4
51tUT1gHE30GQPhn1agudM,Hideaway,['Kiesza'],64,2014-10-17,0.838,0.72,7,-4.135,0,0.0862,0.00696,0.0772,0.203,122.993,251987,4
7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,['FIFTY FIFTY'],43,2023-02-24,0.783,0.592,11,-8.332,0,0.435,4.15e-06,0.347,0.726,120.018,174253,4
3ElGRG3DqSzzkh1b2wnbzf,We Could Be Together,"['Gabry Ponte', 'LUM!X', 'Daddy DJ']",68,2022-06-03,0.706,0.778,10,-4.491,1,0.198,1.06e-05,0.0778,0.376,125.893,149643,4
2Hhx2hkyfFvOu8Q43EHfxP,Erop Of Eronder,['Pommelien Thijs'],45,2023-06-08,0.53,0.513,5,-8.03,1,0.0165,0.0,0.538,0.835,90.323,161800,4
4eCtSqeY0LGlfN4fftmCyu,Freaks - Radio Edit,"['Timmy Trumpet', 'Savage']",0,2014-11-19,0.886,0.967,4,-0.776,1,0.0157,0.389,0.239,0.745,128.1,168750,4
2Vewxhl9sD0IhO9Az4qLS5,0800 HEAVEN,"['Nathan Dawe', 'Joel Corry', 'Ella Henderson']",65,2023-06-09,0.643,0.833,6,-4.109,1,0.188,2.41e-06,0.339,0.216,139.941,159316,4
42Af5vuvCRGC0t1ohkQlh8,Moulaga - Sped up,"[""Heuss L'enfoiré"", 'Jul']",59,2023-04-12,0.675,0.772,11,-4.515,0,0.239,4.81e-05,0.108,0.485,136.959,166861,4
7sKDftgGirHWTVFMtJoDoh,Djadja,['Aya Nakamura'],70,2018-11-02,0.811,0.797,5,-5.428,1,0.0617,0.0,0.112,0.541,97.988,171133,4
